user_id,ad_id,timestamp,click_through_rate,conversion_rate,view_time,cost_per_click,ROI,hour_of_day,day_of_week,is_weekend,age_group_encoded,engagement_level_encoded,device_type_Mobile,device_type_Tablet,location_Germany,location_India,location_UK,location_USA,gender_Male,content_type_Text,content_type_Video,ad_topic_Electronics,ad_topic_Fashion,ad_topic_Health,ad_topic_Travel,ad_target_audience_Fitness Lovers,ad_target_audience_Tech Enthusiasts,ad_target_audience_Travel Lovers,ad_target_audience_Young Adults
828,A1586,2025-03-04 14:32:33,0.1365939569122805,0.0497,51,1.04,0.65,14,1,0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
669,A4849,2025-10-04 22:43:33,0.149987403611195,0.1083,21,0.61,2.66,22,5,1,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
639,A2631,2025-04-20 11:13:50,0.1061298486711941,0.0688,49,0.73,1.0,11,6,1,2,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
172,A5966,2025-06-27 20:37:42,0.1273294162610813,0.1103,45,0.84,1.67,20,4,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
334,A2687,2025-05-28 05:41:57,0.1260388455843572,0.1452,56,1.35,1.36,5,2,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
644,A1879,2025-10-06 22:51:47,0.0979209066509088,0.126,32,0.65,1.9,22,0,0,2,5,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
610,A7943,2025-05-26 04:58:53,0.1173116414377384,0.0993,14,0.54,2.16,4,0,0,0,10,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
707,A9515,2025-05-20 12:59:04,0.0631792481627325,0.0768,58,0.26,1.87,12,1,0,3,10,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
863,A9273,2025-10-19 16:17:02,0.1479725949485293,0.0834,33,1.0,1.23,16,6,1,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
974,A1693,2025-02-18 03:43:21,0.1140859981444587,0.0701,31,1.2,0.67,3,1,0,2,10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
892,A7058,2025-12-06 14:03:11,0.064424166114647,0.014,26,0.66,0.14,14,5,1,3,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
917,A7083,2025-09-04 17:54:34,0.1157939979951014,0.1429,38,1.38,1.2,17,3,0,0,10,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
942,A2372,2025-07-28 14:45:43,0.0799755900721282,0.0128,49,1.33,0.08,14,0,0,3,10,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
207,A3800,2025-11-04 19:35:58,0.0562577847474441,0.0709,20,0.87,0.46,19,1,0,0,10,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
278,A2761,2025-08-26 00:42:32,0.0570228154974692,0.0784,29,0.23,1.94,0,1,0,3,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
894,A5437,2025-03-03 21:10:52,0.0848747711286455,0.0284,26,1.23,0.2,21,0,0,1,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
955,A3690,2025-09-15 04:18:27,0.0622080156116016,0.0404,53,0.55,0.46,4,0,0,3,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
196,A7420,2025-12-18 06:49:46,0.059018080724791,0.0822,49,0.31,1.56,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
700,A1929,2025-10-22 00:31:21,0.0648477386247189,0.0925,48,0.48,1.25,0,2,0,4,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
376,A1941,2025-06-17 01:36:05,0.0126452125733774,0.1138,58,0.99,0.15,1,1,0,1,10,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
605,A9011,2025-04-15 05:07:46,0.0487540573133541,0.1386,52,0.44,1.54,5,1,0,3,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
429,A5030,2025-08-03 10:47:43,0.118581740961174,0.058,29,0.43,1.6,10,6,1,1,2,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
167,A2323,2025-07-06 04:26:12,0.1345348341593217,0.0218,39,0.87,0.34,4,6,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
615,A7038,2025-09-11 17:29:40,0.0526779568150532,0.0556,20,0.6,0.49,17,3,0,0,10,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
937,A9326,2025-03-05 02:55:04,0.0614336056450603,0.0691,12,0.41,1.04,2,2,0,4,5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
653,A7144,2025-05-27 10:56:22,0.0424790092445179,0.1178,32,0.91,0.55,10,1,0,2,10,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
516,A4632,2025-04-08 19:56:38,0.1383007731159322,0.1368,28,1.41,1.34,19,1,0,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
769,A7312,2025-02-21 12:32:20,0.1477625524279284,0.0498,44,0.5,1.47,12,4,0,3,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
872,A2470,2025-11-21 03:26:13,0.0726414086630343,0.0942,54,1.39,0.49,3,4,0,4,5,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
308,A4436,2025-06-08 13:08:27,0.0623073564819643,0.0713,33,1.04,0.43,13,6,1,2,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
785,A2958,2025-01-23 18:52:03,0.0505076019795616,0.1459,47,1.43,0.52,18,3,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
273,A4711,2025-10-31 22:55:38,0.1106815377088483,0.0681,24,0.61,1.24,22,4,0,4,10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
810,A4700,2025-11-13 20:51:05,0.1464054769510297,0.0667,47,0.97,1.01,20,3,0,3,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
142,A8944,2025-09-01 20:00:40,0.1153460447180413,0.076,23,0.42,2.09,20,0,0,3,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
486,A3859,2025-03-28 22:23:36,0.1305758792600044,0.0542,59,0.96,0.74,22,4,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
422,A1858,2025-10-22 19:24:57,0.1162357752821584,0.1262,23,1.18,1.24,19,2,0,4,5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
495,A7534,2025-01-23 04:51:53,0.0323658577897222,0.0281,23,0.25,0.36,4,3,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
357,A4638,2025-03-17 03:45:19,0.1064866788490079,0.1046,34,0.83,1.34,3,0,0,4,5,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
598,A6220,2025-08-10 19:55:43,0.0796030675647273,0.127,40,1.4,0.72,19,6,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
698,A7585,2025-10-01 08:07:35,0.0933620277942091,0.0818,26,1.02,0.75,8,2,0,2,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
744,A1891,2025-10-06 20:39:52,0.1303662482791994,0.0271,49,0.35,1.01,20,0,0,0,10,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
549,A6837,2025-05-31 03:31:17,0.0221635677457486,0.0933,59,1.44,0.14,3,5,1,2,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
853,A4190,2025-05-09 15:31:25,0.0836615674932162,0.0637,42,1.45,0.37,15,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
151,A4821,2025-10-30 20:40:37,0.1246481053890407,0.0841,17,1.19,0.88,20,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
129,A6121,2025-02-01 06:03:42,0.0392876293409655,0.0485,42,0.52,0.37,6,5,1,0,10,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
635,A7772,2025-12-07 04:37:19,0.0959571939368162,0.0185,52,0.63,0.28,4,6,1,2,5,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
868,A8510,2025-05-15 17:21:04,0.0379132349442001,0.0747,47,0.61,0.46,17,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
851,A3784,2025-09-18 02:16:24,0.0455554182355756,0.096,34,1.26,0.35,2,3,0,4,10,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
305,A5427,2025-11-27 15:52:41,0.091697082816406,0.0103,18,0.74,0.13,15,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
592,A2214,2025-11-04 12:34:23,0.0530992516668372,0.141,51,0.26,2.88,12,1,0,3,10,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
668,A2086,2025-01-31 06:45:07,0.0220202592280456,0.1066,40,0.39,0.6,6,4,0,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
800,A2512,2025-06-17 10:40:39,0.0441076390568633,0.1181,27,1.47,0.35,10,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
389,A1252,2025-04-24 23:10:16,0.0902660937377557,0.0589,20,1.23,0.43,23,3,0,1,10,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
500,A5709,2025-05-05 18:50:52,0.1487598253712788,0.1217,54,1.04,1.74,18,0,0,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
638,A6560,2025-11-30 14:51:05,0.086110146756265,0.0318,51,0.24,1.14,14,6,1,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
728,A3421,2025-09-25 02:53:44,0.0287309277211129,0.0683,14,0.34,0.58,2,3,0,3,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
301,A5076,2025-05-13 12:06:25,0.0757362069979928,0.0462,29,0.66,0.53,12,1,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
178,A4852,2025-09-21 14:44:31,0.0765905734637714,0.0957,11,1.18,0.62,14,6,1,4,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
586,A7176,2025-06-22 02:46:52,0.1430055915330237,0.0884,54,0.42,3.01,2,6,1,0,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
899,A5572,2025-09-30 07:43:32,0.0687221757591701,0.1017,60,1.44,0.49,7,1,0,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
812,A8859,2025-01-16 06:40:56,0.0307489123440928,0.1124,19,0.82,0.42,6,3,0,3,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
491,A5980,2025-09-25 07:41:03,0.0579723121156384,0.0947,20,0.94,0.58,7,3,0,4,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
393,A8272,2025-05-02 05:31:59,0.0603594774510165,0.0332,58,1.2,0.17,5,4,0,0,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
376,A9236,2025-09-15 01:29:54,0.0254379804186344,0.0837,24,1.13,0.19,1,0,0,0,10,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
448,A7778,2025-08-05 17:08:33,0.0402819819836542,0.0688,29,1.45,0.19,17,1,0,2,5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
433,A7388,2025-05-16 04:48:26,0.0585773904302218,0.122,57,0.25,2.86,4,4,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
442,A5310,2025-09-01 05:41:51,0.026283049677924,0.0721,22,0.85,0.22,5,0,0,2,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
798,A2039,2025-09-07 10:11:18,0.1145316977174495,0.0342,23,0.98,0.4,10,6,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
658,A5198,2025-07-21 14:15:13,0.0352642358464496,0.0325,13,0.64,0.18,14,0,0,2,5,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
556,A9931,2025-11-08 12:56:18,0.0198331545347291,0.1172,53,1.16,0.2,12,5,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
112,A6822,2025-09-17 05:38:46,0.0246361513434663,0.083,60,1.08,0.19,5,2,0,2,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
579,A4585,2025-12-02 20:24:49,0.0843098985598622,0.059,54,1.1,0.45,20,1,0,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
592,A6747,2025-08-24 22:17:19,0.0304783713796274,0.0921,41,0.22,1.28,22,6,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
824,A9297,2025-09-22 10:17:34,0.1496895509235147,0.0837,17,0.2,6.26,10,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
718,A8653,2025-03-30 07:53:59,0.107246827785138,0.0729,24,1.46,0.54,7,6,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
946,A9771,2025-10-21 09:31:31,0.1141426696981782,0.0679,51,0.65,1.19,9,1,0,4,5,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
632,A7560,2025-03-20 18:45:20,0.1298945546460096,0.1323,42,1.06,1.62,18,3,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
267,A8446,2025-10-14 19:40:52,0.0573793894800238,0.1084,43,0.36,1.73,19,1,0,2,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
330,A1544,2025-06-26 18:21:53,0.0868593971237232,0.107,36,0.54,1.72,18,3,0,4,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
537,A8146,2025-07-12 08:26:38,0.0218348784971181,0.1257,50,0.83,0.33,8,5,1,4,10,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
542,A3251,2025-10-02 20:22:25,0.1266151030533829,0.0218,37,0.53,0.52,20,3,0,3,10,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
174,A8782,2025-03-15 22:40:09,0.0956962879536817,0.068,24,1.2,0.54,22,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826,A8010,2025-08-08 15:28:11,0.0813832115156279,0.1118,56,0.33,2.76,15,4,0,1,10,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
715,A7260,2025-05-19 18:06:50,0.044409807506941,0.1025,38,0.98,0.46,18,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
829,A3768,2025-10-17 16:56:24,0.0222418912298921,0.0155,15,1.08,0.03,16,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
948,A4486,2025-04-10 23:02:05,0.1197696364183396,0.1082,19,0.12,10.8,23,3,0,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
736,A5663,2025-12-04 11:50:13,0.0557096817346929,0.0678,57,0.8,0.47,11,3,0,4,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
710,A9360,2025-02-24 22:56:21,0.0812424100237146,0.0944,19,0.82,0.94,22,0,0,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
836,A5205,2025-10-09 12:51:06,0.0596692781968567,0.0913,38,1.22,0.45,12,3,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
419,A2828,2025-04-15 04:09:49,0.0643801159227578,0.0875,48,1.41,0.4,4,1,0,3,10,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
799,A3772,2025-11-04 11:50:03,0.021534942955767,0.136,40,1.2,0.24,11,1,0,3,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
837,A7535,2025-07-10 03:51:29,0.0618900980310467,0.0433,53,0.61,0.44,3,3,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
237,A9451,2025-03-30 09:16:00,0.0998275939446879,0.0904,43,0.96,0.94,9,6,1,4,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
142,A5458,2025-10-08 02:43:16,0.1157446695790959,0.0575,25,1.02,0.65,2,2,0,3,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
479,A8054,2025-05-21 05:47:32,0.0919495148189019,0.0246,21,1.02,0.22,5,2,0,4,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
985,A3304,2025-06-29 02:49:28,0.0386570082340138,0.0508,47,0.35,0.56,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
131,A7646,2025-08-05 20:07:15,0.1493842772040291,0.0401,56,0.45,1.33,20,1,0,3,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
835,A3647,2025-08-09 16:30:51,0.124551318206617,0.1495,47,0.27,6.9,16,5,1,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
621,A6566,2025-08-31 09:51:22,0.1374256931258163,0.0752,52,0.94,1.1,9,6,1,4,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
361,A3665,2025-02-05 01:48:32,0.0770559990048933,0.1166,38,0.73,1.23,1,2,0,1,10,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
411,A6094,2025-05-15 10:23:25,0.0567848731465361,0.1193,59,0.26,2.61,10,3,0,3,10,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
113,A6234,2025-08-20 20:47:47,0.096180757482855,0.1278,36,1.12,1.1,20,2,0,3,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
234,A7556,2025-11-16 21:27:42,0.0479963515890508,0.0535,16,0.54,0.48,21,6,1,1,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
489,A4560,2025-09-11 09:58:15,0.1123365643585821,0.0606,31,1.38,0.49,9,3,0,0,10,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
885,A9819,2025-05-25 07:26:22,0.0102798972783648,0.1258,33,0.42,0.31,7,6,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
287,A7104,2025-04-07 15:13:20,0.0289626531341363,0.1124,46,0.27,1.21,15,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
544,A6412,2025-08-19 10:31:10,0.0808162725236247,0.0828,46,0.19,3.52,10,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
278,A3639,2025-09-10 11:13:36,0.1172023390666576,0.0214,10,1.12,0.22,11,2,0,2,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
349,A5651,2025-03-14 04:05:53,0.1148923928688119,0.0394,15,1.29,0.35,4,4,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
210,A8231,2025-04-02 11:52:20,0.0744732104340901,0.0753,45,0.85,0.66,11,2,0,4,10,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
285,A7412,2025-01-16 11:52:29,0.0564606066923663,0.0395,20,1.08,0.21,11,3,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
368,A3734,2025-02-21 10:30:53,0.1087060514857722,0.075,40,0.55,1.48,10,4,0,3,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
913,A6774,2025-08-08 23:16:29,0.0472060196862965,0.0216,51,0.75,0.14,23,4,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
111,A2545,2025-12-20 11:51:52,0.128363803762202,0.0155,23,1.21,0.16,11,5,1,4,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
329,A9133,2025-02-20 03:31:37,0.1196415347867832,0.0947,57,0.91,1.25,3,3,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
129,A6865,2025-09-07 00:08:44,0.0876312561467437,0.1029,23,0.28,3.22,0,6,1,4,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
524,A8693,2025-08-23 15:00:34,0.0257633164523183,0.0174,29,0.16,0.28,15,5,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
194,A2286,2025-11-25 00:41:07,0.0670141561451944,0.0612,43,0.81,0.51,0,1,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
143,A6503,2025-11-11 07:18:47,0.0115796174179241,0.1169,60,0.38,0.36,7,1,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
915,A6661,2025-05-12 13:44:02,0.0510834514159752,0.0887,40,1.39,0.33,13,0,0,0,10,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
112,A3355,2025-01-01 12:46:55,0.1235747776569615,0.0812,37,0.68,1.48,12,2,0,1,10,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
163,A8876,2025-04-08 05:59:21,0.0464800536356373,0.0518,23,0.78,0.31,5,1,0,0,5,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
380,A4314,2025-05-22 09:41:53,0.1239395681574217,0.0433,35,0.47,1.14,9,3,0,2,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
479,A4981,2025-09-15 03:06:24,0.1465800115421879,0.0732,56,1.35,0.79,3,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
346,A1331,2025-10-10 10:13:51,0.0574905808985433,0.0136,42,0.89,0.09,10,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
121,A7813,2025-01-05 15:34:42,0.0683660465045402,0.0168,56,0.96,0.12,15,6,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
734,A4177,2025-01-31 00:15:13,0.0154912922463912,0.1431,60,1.41,0.16,0,4,0,1,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
773,A8773,2025-09-12 02:47:05,0.0611795340487957,0.1219,33,1.34,0.56,2,4,0,4,5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
766,A5036,2025-01-10 21:16:48,0.1013130189842193,0.1329,38,1.41,0.95,21,4,0,4,10,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
518,A1321,2025-09-25 17:04:19,0.0742787377601095,0.1367,38,0.33,3.08,17,3,0,4,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
122,A7219,2025-06-07 22:36:08,0.0961721071534478,0.0564,14,0.16,3.39,22,5,1,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
639,A4631,2025-12-15 20:59:29,0.0815333022087002,0.062,54,0.54,0.94,20,0,0,3,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
192,A7375,2025-12-28 00:52:43,0.1105469824233299,0.1428,14,1.08,1.46,0,6,1,4,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
563,A9307,2025-08-07 06:14:05,0.0934404518518179,0.0515,28,0.55,0.87,6,3,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
221,A7647,2025-04-09 23:18:04,0.0884975949120031,0.1307,58,0.66,1.75,23,2,0,0,10,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
997,A3886,2025-12-06 07:56:09,0.092599350696002,0.0181,37,0.22,0.76,7,5,1,3,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
734,A5506,2025-02-15 10:42:08,0.027741324830821,0.1035,18,1.37,0.21,10,5,1,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
436,A5205,2025-06-26 18:45:57,0.0649116731398227,0.1382,44,0.92,0.98,18,3,0,2,10,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
191,A5883,2025-03-23 05:43:53,0.1227831556732788,0.0676,16,1.22,0.68,5,6,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
104,A1046,2025-08-30 22:36:47,0.0819053931416912,0.0619,17,1.5,0.34,22,5,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
624,A7642,2025-08-31 08:55:27,0.1130318960236145,0.0717,42,1.33,0.61,8,6,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
573,A8345,2025-07-27 13:27:21,0.1107793214341325,0.0545,20,0.38,1.59,13,6,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
107,A9701,2025-12-07 12:56:34,0.094950451338034,0.0622,45,1.04,0.57,12,6,1,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458,A1638,2025-03-12 23:24:08,0.1428529986009819,0.0342,57,0.25,1.95,23,2,0,1,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
778,A1118,2025-01-27 05:02:58,0.1002180399110246,0.0911,27,0.89,1.03,5,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
639,A4191,2025-02-03 12:24:34,0.0851892881537466,0.0131,47,0.29,0.38,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
124,A1430,2025-05-20 03:21:11,0.0507796495994879,0.0785,24,0.39,1.02,3,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
925,A7512,2025-04-26 22:27:02,0.108235379966308,0.0442,56,0.55,0.87,22,5,1,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
736,A9587,2025-03-11 21:42:11,0.0172104057316787,0.0723,59,0.39,0.32,21,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
844,A5249,2025-01-14 03:04:30,0.0924645213053084,0.0663,53,0.6,1.02,3,1,0,4,10,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
382,A3601,2025-05-06 12:35:46,0.0518185928146872,0.0133,36,1.44,0.05,12,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
647,A4668,2025-03-23 18:12:21,0.0303543116651003,0.0889,46,1.22,0.22,18,6,1,4,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
730,A2929,2025-02-27 12:28:59,0.0702546206682887,0.0374,36,1.15,0.23,12,3,0,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
859,A9445,2025-08-16 19:48:01,0.06443775606245,0.1448,29,1.18,0.79,19,5,1,1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
763,A3416,2025-04-28 18:17:07,0.0389636366711461,0.1094,35,1.47,0.29,18,0,0,4,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
949,A5827,2025-06-03 22:42:40,0.0415874255182159,0.0536,21,0.92,0.24,22,1,0,2,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
769,A9529,2025-09-02 06:02:12,0.1319120964252962,0.0288,44,0.33,1.15,6,1,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
200,A2744,2025-04-06 01:05:32,0.0994308973106936,0.0894,39,0.88,1.01,1,6,1,2,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
