,click_through_rate,conversion_rate,view_time,cost_per_click,ROI,day_of_week,day_of_month,month,is_month_start,is_month_end,is_weekend,is_holiday,age_group_encoded,engagement_level_encoded,device_type_Mobile,device_type_Tablet,location_Germany,location_India,location_UK,location_USA,gender_Male,content_type_Text,content_type_Video,ad_topic_Electronics,ad_topic_Entertainment,ad_topic_Fashion,ad_topic_Finance,ad_topic_Food,ad_topic_Health,ad_topic_Travel,ad_target_audience_Fitness Lovers,ad_target_audience_Professionals,ad_target_audience_Students,ad_target_audience_Tech Enthusiasts,ad_target_audience_Travel Lovers,ad_target_audience_Young Adults
635,0.0156,0.0699,14,0.55,1.13,3,8,5,0,0,0,0,4,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
636,0.1013,0.2568,56,1.22,0.71,2,5,3,1,0,0,0,0,15.0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
637,0.0645,0.2211,74,0.22,10.32,2,28,5,0,1,0,0,4,50.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
638,0.0725,0.1698,70,1.75,1.21,3,5,6,1,0,0,0,2,15.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
639,0.0463,0.1835999999999999,47,1.9,1.52,5,1,2,1,0,1,0,2,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
640,0.0619,0.1347,50,0.37,7.41,0,29,9,0,1,0,0,2,15.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
641,0.0568,0.1575,33,1.04,0.41,1,9,9,0,0,0,0,2,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
642,0.0454,0.1251,11,0.75,2.48,3,11,12,0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
643,0.0273,0.0945,6,0.65,2.7,4,27,6,0,1,0,0,4,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
644,0.0515,0.1227,11,0.93,1.06,6,2,11,1,0,1,0,2,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
645,0.0234,0.0801,26,0.55,1.61,6,29,6,0,1,1,0,3,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
646,0.0385,0.1359,44,0.73,2.9,3,20,2,0,0,0,0,4,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
647,0.0843,0.2337,7,1.08,5.47,4,7,3,1,0,0,0,3,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
648,0.0667,0.1365,35,0.33,9.66,5,4,1,1,0,1,0,1,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
649,0.0292,0.0864,20,0.35,5.81,5,17,5,0,0,1,0,2,,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
650,0.0489,0.15,58,0.97,3.7,3,27,3,0,1,0,0,1,50.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
651,0.0324,0.1875,13,0.62,4.81,0,17,11,0,0,0,0,4,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
652,0.0558,0.1698,33,0.58,1.76,6,9,3,0,0,1,0,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
653,0.0309,0.1452,10,0.79,3.23,2,24,12,0,0,0,0,4,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
654,0.0347,0.0783,8,0.83,0.83,5,4,1,1,0,1,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
655,0.0709,0.1946999999999999,46,1.42,3.58,3,9,10,0,0,0,0,0,15.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
656,0.0308,0.0906,49,1.18,1.45,6,13,4,0,0,1,0,1,15.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
657,0.0262,0.1013999999999999,27,0.58,2.01,5,22,2,0,1,1,0,3,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
658,0.1016,0.1785,58,0.51,11.89,0,21,7,0,0,0,0,1,15.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
659,0.1014,0.2703,46,1.66,3.69,6,5,10,1,0,1,0,1,5.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
660,0.0595,0.1122,19,0.52,4.33,1,15,7,0,0,0,0,2,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
661,0.0955,0.2439,17,0.46,8.31,4,10,1,0,0,0,0,0,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
662,0.0661,0.1356,12,0.56,4.37,0,21,7,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
663,0.0779,0.18,14,0.33,9.51,5,22,11,0,0,1,0,2,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
664,0.0397,0.1491,10,0.91,0.57,2,16,4,0,0,0,0,3,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
665,0.0783,0.1506,47,0.99,3.49,5,8,11,0,0,1,0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
666,0.0397,0.1788,29,0.37,6.87,0,28,4,0,1,0,0,3,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
667,0.0299,0.0711,22,0.93,-0.12,6,14,9,0,0,1,0,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668,0.1295,0.2256,44,0.59,12.57,2,29,10,0,1,0,0,0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
669,0.0484,0.1188,29,0.27,12.6,5,1,3,1,0,1,0,2,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
670,0.0526,0.0735,25,0.54,0.65,0,22,9,0,0,0,0,0,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
671,0.1051,0.183,50,0.94,3.91,6,7,12,1,0,1,0,2,15.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
672,0.0346,0.1232999999999999,41,0.21,14.5,6,11,5,0,0,1,0,3,5.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
673,0.0593,0.1599,73,0.53,5.78,3,2,10,1,0,0,0,2,50.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
674,0.0504,0.1977,49,0.92,6.52,0,16,6,0,0,0,0,3,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0.0601,0.1914,12,0.72,3.41,4,20,6,0,0,0,0,3,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
676,0.1189,0.2463,48,0.55,13.41,1,28,1,0,1,0,0,0,5.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
677,0.0172,0.0993,15,0.51,0.5,6,1,6,1,0,1,0,4,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
678,0.0545,0.1638,42,0.66,5.04,1,8,4,0,0,0,0,2,5.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
679,0.134,0.2865,28,1.71,0.94,6,9,2,0,0,1,0,1,,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
680,0.0397,0.0776999999999999,22,0.38,3.21,3,25,12,0,1,0,1,0,,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
681,0.0629,0.1383,55,0.41,8.62,5,22,3,0,0,1,0,2,15.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
682,0.0786,0.2004,10,1.45,0.81,5,26,4,0,1,1,0,2,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
683,0.0868,0.2559,41,0.4,21.1,5,1,11,1,0,1,0,0,5.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
684,0.0266,0.1257,43,0.89,0.55,3,23,1,0,0,0,0,3,5.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
685,0.0514,0.0728999999999999,35,0.46,1.28,5,15,3,0,0,1,0,1,5.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
686,0.0507,0.1944,49,1.0,3.22,1,11,11,0,0,0,1,3,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
687,0.0692,0.2031,21,0.57,1.51,2,26,3,0,1,0,0,1,,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
688,0.0451,0.0795,8,0.95,1.18,1,4,2,1,0,0,0,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
689,0.0366,0.0927,5,0.24,10.57,3,30,1,0,1,0,0,1,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
690,0.0498,0.1803,24,0.69,3.43,0,10,2,0,0,0,0,3,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
691,0.0551,0.1551,12,0.62,2.37,0,1,9,1,0,0,0,4,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
692,0.0234,0.1161,11,0.45,2.38,1,15,7,0,0,0,0,4,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
693,0.0833,0.1353,19,0.91,2.67,3,9,10,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
694,0.0273,0.1281,6,1.35,0.41,4,18,4,0,0,0,1,4,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695,0.068,0.1278,9,0.93,1.22,2,3,9,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
696,0.0423,0.081,6,1.8,-0.04,4,13,6,0,0,0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
697,0.0933,0.2112,37,0.53,2.67,1,23,9,0,0,0,0,0,5.0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
698,0.0715,0.2604,19,0.32,10.21,4,19,12,0,0,0,0,3,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
699,0.0571,0.2169,29,1.51,0.45,5,5,4,1,0,1,0,4,,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
700,0.0861,0.2744999999999999,16,0.91,4.79,2,25,6,0,1,0,0,2,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
701,0.0212,0.1278,7,0.49,0.79,6,14,9,0,0,1,0,3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
702,0.0234,0.1107,27,0.32,9.88,2,8,1,0,0,0,0,4,,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
703,0.0484,0.1407,31,1.01,1.95,1,18,3,0,0,0,0,3,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
704,0.0282,0.0753,43,1.04,-0.03,3,8,5,0,0,0,0,2,5.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705,0.0469,0.1026,63,1.01,2.24,6,4,5,1,0,1,0,0,50.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
706,0.0526,0.0917999999999999,18,0.89,2.27,2,5,3,1,0,0,0,1,,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
707,0.0759,0.27,30,1.0,6.01,1,30,12,0,1,0,0,2,5.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
708,0.0311,0.1268999999999999,43,0.42,4.74,3,1,5,1,0,0,0,4,5.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
709,0.0813,0.1989,47,0.5,11.42,1,23,9,0,0,0,0,2,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
710,0.1189,0.2208,30,1.99,2.19,6,21,9,0,0,1,0,0,,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
711,0.0617,0.2409,8,1.09,5.55,0,8,12,0,0,0,0,3,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
712,0.167,0.2796,63,1.12,5.73,0,19,5,0,0,0,0,0,15.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
713,0.0422,0.1338,63,0.54,7.51,6,7,12,1,0,1,0,3,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
714,0.0244,0.0996,6,0.7,2.38,6,23,11,0,0,1,0,4,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
715,0.0321,0.1668,23,0.82,5.75,3,12,6,0,0,0,0,4,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
716,0.1261,0.2769,35,0.99,9.1,5,29,3,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
717,0.0875,0.1881,57,1.99,1.26,5,8,3,0,0,1,0,0,15.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
718,0.0998,0.1794,42,0.65,2.29,6,9,11,0,0,1,0,2,5.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
719,0.0431,0.1701,36,0.57,5.94,0,10,11,0,0,0,0,4,5.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
720,0.0283,0.0972,12,0.6,1.66,3,9,1,0,0,0,0,2,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
721,0.0656,0.2688,61,0.74,6.83,1,5,8,1,0,0,0,4,50.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,0.0179,0.0873,41,0.74,0.08,1,21,1,0,0,0,0,4,5.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
723,0.0273,0.1224,74,0.67,4.69,0,7,4,1,0,0,0,3,50.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
724,0.0328,0.0795,11,0.95,0.76,3,26,6,0,1,0,0,3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725,0.0232,0.1248,40,1.19,-0.08,2,17,12,0,0,0,0,3,5.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
726,0.1087,0.1698,7,0.49,4.99,1,5,8,1,0,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
727,0.0387,0.1089,57,1.21,0.61,0,30,6,0,1,0,0,1,15.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728,0.0599,0.207,78,0.31,24.38,4,7,11,1,0,0,0,4,50.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
729,0.0312,0.1875,15,0.77,4.8,5,8,3,0,0,1,0,4,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
730,0.0538,0.1883999999999999,13,0.56,4.73,5,11,1,0,0,1,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
731,0.061,0.2499,44,0.45,18.86,2,3,9,1,0,0,0,3,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
732,0.0906,0.1173,7,0.26,11.79,2,3,12,1,0,0,0,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
733,0.0324,0.0888,15,0.59,1.13,1,30,12,0,1,0,0,2,,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
734,0.1491,0.1698,48,0.51,3.4,4,24,10,0,0,0,0,0,15.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
735,0.0324,0.0837,20,0.6,1.11,1,18,11,0,0,0,0,2,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
736,0.0714,0.1581,42,0.8,4.71,0,20,1,0,0,0,0,0,5.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
737,0.101,0.1245,10,0.79,1.94,4,5,9,1,0,0,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
738,0.0993,0.1908,19,0.43,6.41,6,9,3,0,0,1,0,1,,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
739,0.0771,0.1683,43,0.5,2.3,2,26,2,0,1,0,0,0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
740,0.0367,0.1101,42,1.82,0.68,3,30,10,0,1,0,0,1,5.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
741,0.1394,0.2204999999999999,17,0.94,4.69,6,7,12,1,0,1,0,1,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
742,0.0501,0.1776,5,1.4,1.5,5,15,11,0,0,1,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0.1011,0.2661,26,1.22,0.88,2,17,12,0,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
744,0.0209,0.1221,45,0.84,2.45,4,22,8,0,0,0,0,4,5.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
745,0.0211,0.072,15,0.91,1.47,4,19,12,0,0,0,0,3,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
746,0.0581,0.1845,42,0.39,7.14,3,6,11,1,0,0,0,1,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
747,0.0235,0.096,30,0.44,3.75,5,25,10,0,1,1,0,3,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
748,0.0509,0.2556,76,0.63,9.76,1,29,4,0,1,0,0,4,50.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
749,0.0328,0.1272,66,0.41,2.01,1,19,8,0,0,0,0,2,15.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
750,0.0405,0.09,8,0.42,1.51,3,25,9,0,1,0,0,1,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
751,0.0449,0.1032,17,0.51,5.07,4,28,11,0,1,0,0,0,,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
752,0.0276,0.1139999999999999,9,1.09,0.95,6,29,6,0,1,1,0,2,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
753,0.0477,0.1158,7,0.7,1.15,6,27,4,0,1,1,0,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
754,0.0208,0.0759,12,0.41,0.59,5,8,2,0,0,1,0,3,0.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
755,0.0534,0.1332,55,0.99,2.02,2,16,7,0,0,0,0,1,15.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
756,0.0643,0.1434,21,0.3,6.75,1,25,3,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
757,0.0893,0.2742,50,1.33,2.01,5,24,5,0,0,1,0,2,5.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
758,0.0332,0.0705,8,1.2,0.5,4,19,12,0,0,0,0,3,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
759,0.0228,0.0987,8,0.77,0.63,5,17,5,0,0,1,0,2,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,0.0305,0.123,15,0.5,3.29,2,2,7,1,0,0,0,2,,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
761,0.0845,0.174,37,0.34,3.69,5,29,11,0,1,1,0,1,5.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
762,0.0223,0.1281,19,0.55,3.24,5,25,10,0,1,1,0,4,,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
763,0.0502,0.2307,11,0.96,2.63,6,22,6,0,0,1,0,4,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
764,0.0359,0.1164,15,0.29,2.83,5,19,7,0,0,1,0,2,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
765,0.0647,0.1869,13,0.51,1.58,6,23,3,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
766,0.0323,0.0935999999999999,15,1.73,-0.45,4,18,7,0,0,0,0,2,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
767,0.1022,0.2744999999999999,11,0.61,8.38,5,12,4,0,0,1,0,1,0.0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
768,0.104,0.1734,49,0.54,1.49,6,19,1,0,0,1,0,0,15.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
769,0.0656,0.138,47,0.45,8.9,4,8,8,0,0,0,0,2,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
770,0.093,0.2349,51,1.69,1.25,6,29,6,0,1,1,0,0,15.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
771,0.0403,0.0801,12,0.43,0.5,0,25,8,0,1,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
772,0.0639,0.2385,30,0.96,2.42,1,23,12,0,0,0,0,4,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
773,0.0416,0.18,58,0.48,4.29,2,17,12,0,0,0,0,2,50.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
774,0.0314,0.1248,28,1.26,2.21,2,10,9,0,0,0,0,4,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,0.0452,0.1242,15,0.67,3.47,3,10,7,0,0,0,0,0,0.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
776,0.1003,0.2316,34,0.93,7.84,3,24,4,0,1,0,0,2,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
777,0.0232,0.1047,11,0.86,1.94,6,5,1,1,0,1,0,2,0.0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
778,0.0355,0.0984,21,0.51,0.44,6,17,8,0,0,1,0,1,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779,0.0304,0.138,74,0.66,5.84,6,9,11,0,0,1,0,4,50.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
780,0.0212,0.1209,26,0.71,4.12,2,10,12,0,0,0,0,4,,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
781,0.032,0.099,22,1.81,-0.2,5,12,4,0,0,1,0,1,,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
782,0.0503,0.2355,66,0.51,8.42,4,17,10,0,0,0,0,4,15.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
783,0.0666,0.174,17,0.44,4.76,6,9,2,0,0,1,0,4,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
784,0.0561,0.1734,88,0.45,9.49,2,16,7,0,0,0,0,0,50.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
785,0.0898,0.258,13,1.19,4.81,3,25,9,0,1,0,0,2,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
786,0.0683,0.1545,65,0.27,6.65,0,28,7,0,1,0,0,3,50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
787,0.0294,0.1908,13,0.34,12.98,1,25,11,0,1,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
788,0.0525,0.0855,16,0.31,7.99,6,16,3,0,0,1,0,1,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
789,0.0415,0.1755,22,1.97,1.26,0,21,4,0,0,0,0,2,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790,0.098,0.2211,70,0.65,11.79,3,5,6,1,0,0,0,1,50.0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
791,0.0202,0.0741,30,0.55,1.11,6,17,8,0,0,1,0,4,,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
792,0.0889,0.1878,42,0.25,24.48,2,9,4,0,0,0,0,0,5.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
793,0.038,0.1926,26,1.95,0.47,0,15,9,0,0,0,0,3,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
794,0.0333,0.1064999999999999,8,1.99,0.17,5,28,6,0,1,1,0,3,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
